ID,energy
7475,-97.35094598069234
8126,-78.77208945138965
6986,-74.56888011526235
7252,-75.92552716229748
7830,-71.25751569265213
7190,-79.40159441199194
7989,-81.21654106754488
7890,-63.04571505561408
8080,-94.34682405218629
7601,-77.13636540906847
7259,-90.66359287789787
6955,-86.38248768877652
8185,-75.32946024480042
6928,-90.79292157454549
7275,-72.55696044097948
7791,-84.28525962538896
7091,-75.87166468452413
6806,-83.83876834613285
8023,-88.82860503709293
8098,-88.22268769305408
7816,-70.91769119959554
8032,-73.52310307409753
7793,-69.11178329722387
7702,-79.9141257243569
7364,-94.04696951432328
6685,-86.53679084205179
8172,-90.55953860750085
7235,-58.36855299295688
7148,-79.16585789164105
7884,-75.32779526313043
7188,-72.63789056980528
7411,-87.67864959222338
7068,-65.18823242173418
7501,-84.04048436920692
7043,-71.16635115277802
6911,-79.39986693755046
8168,-95.9389134153068
7570,-70.28479648089055
7231,-78.43636175734618
7025,-78.57314979017404
6848,-84.5231257529705
7184,-82.76078794316774
7223,-69.6170521077988
7220,-90.90954006510415
6656,-72.84743251010299
8141,-90.73373317582022
8181,-70.57273537007566
8088,-50.06162072956199
7629,-95.34839998907245
6908,-81.60274990688211
7135,-74.47678385731952
7915,-80.32782472591929
7883,-75.84331034008804
7240,-65.55127330823329
7706,-77.21119340515384
7027,-80.15217147229514
7926,-63.73531927670106
7263,-79.38946427492576
7647,-68.07196894409637
6815,-87.80329984607236
6909,-72.38028212103043
6919,-86.6465108362198
8073,-83.45637233115735
7261,-72.45394412020804
6872,-87.68056325658544
7649,-84.39921998780122
7782,-58.22055905855662
7087,-89.36011118274425
7493,-68.57768337742476
6884,-70.89716368325278
6916,-85.25374877063172
7013,-72.25900281448227
6990,-69.21888233637253
6611,-81.66204451064019
7736,-87.43998178123806
8012,-85.37657401907519
7258,-89.06396402802459
6821,-75.3457440605773
7548,-66.80997762265707
7138,-87.70111064915349
7313,-65.35032335161388
6595,-57.96169930837011
7459,-90.31176321148212
7288,-82.46555742456782
7775,-72.03534894105144
6702,-71.73600004733896
6670,-58.74884721444582
7476,-83.51437550598271
7503,-77.68995262670927
7888,-78.40871614402832
7539,-75.60603476698854
7167,-66.23306108036499
7471,-82.0780288379003
7333,-72.02021543584667
8036,-70.42038830372789
7020,-56.0484298622112
6932,-65.14057378151423
7074,-84.18904236578092
8234,-71.49830410923498
6890,-75.36095321508756
7541,-84.35451979664761
7440,-58.80150480803235
7039,-65.93461731060188
7854,-89.42183629999462
7484,-68.35291976959697
7099,-78.1555688678765
7122,-70.33912381434922
7760,-90.37689854703473
7977,-68.95392407225148
8145,-89.863583123186
7987,-57.99989529723694
7046,-71.41782216199736
7712,-71.16137477282248
7863,-87.21017668140544
7651,-65.47304466018626
7212,-77.98610104204595
8179,-71.16561843937143
7061,-102.83106100030983
7017,-86.57299172137974
8100,-96.80822745164636
7292,-69.32475985349751
7304,-72.09041955499008
6705,-86.58187927912576
8063,-73.46993658214865
7618,-85.00655658172792
7051,-91.15638659425449
6601,-64.12729245709133
7981,-88.33798554248716
7956,-57.20350040086833
7505,-74.27145004999508
8075,-96.68662765750679
7024,-78.75795974249195
7843,-88.09322894032198
6862,-72.75239919316792
8220,-74.77793979782653
7056,-100.34108003443737
7454,-81.59149655951163
7569,-82.62966191151901
7922,-81.85895819168702
7604,-81.88321849148736
6739,-72.2411852603839
7662,-79.68140989341799
7139,-82.40985765947401
6664,-94.44889551662573
7264,-74.22931154358321
8111,-88.20597966048518
6888,-89.87111982117878
8163,-72.28491655171086
8065,-88.42736676726182
7426,-62.663128590576285
7228,-62.18502564741948
7227,-78.68160805904736
7497,-94.71273557777437
6992,-51.80471166070109
7535,-78.8681129922742
7186,-72.48311449508142
7908,-64.53044210177465
7794,-78.9609045422513
7085,-68.07755441774778
7866,-51.72527219138955
6701,-63.86291755055686
6935,-90.34871022338592
7962,-71.94047620072126
7193,-87.5194997881536
8190,-60.018001592342664
7636,-49.03491415696206
7234,-68.65452536934723
7724,-75.41208548290336
7798,-88.75530253900551
7555,-96.5101924507324
7514,-90.12106366505486
6679,-72.19511046685561
7255,-80.70145126526762
8074,-62.61022297891289
6694,-65.86159477352142
7195,-94.57857856794597
6654,-84.54019799877327
6834,-73.57257084515183
7786,-72.25948180242905
7209,-90.337632809083
6631,-68.84965613657496
7935,-99.03515269192127
8147,-88.96992100656193
7749,-91.61814915880237
6710,-71.73683094130789
7185,-87.83363150978934
6751,-75.46396026549732
7404,-92.74138728982658
7653,-68.176929023186
7038,-102.86130477732536
7605,-73.68338573198496
8000,-84.09030099117936
7725,-53.834754127061984
7453,-75.28069976861882
6711,-72.26888425666277
7519,-92.30510300908134
6898,-66.89317956537232
8089,-80.04125681543408
7424,-46.03412736429459
6616,-91.55727221732201
8184,-71.62123858434506
6813,-62.41039280266725
6901,-96.52209795042526
7722,-45.69603174519415
6809,-59.93036008262425
7690,-91.25019020349774
7552,-94.7656955193033
7771,-67.4152236219597
7289,-75.24279040438304
8006,-88.09496374699351
7904,-76.87173603307008
7456,-66.06075591528125
8092,-67.83935125998207
7642,-94.69834954118994
7674,-89.68260868457581
7685,-72.46521642638808
6648,-73.91031450671596
7353,-95.23648932215686
6640,-71.6330668491016
7988,-74.01306777847894
8022,-94.64050752231157
7041,-73.7108436649242
8053,-90.041856084729
7465,-80.73061565556691
7982,-87.31157146919526
7643,-78.83768674012421
7657,-84.93663480856532
7221,-93.38857707496499
7921,-72.01110633703652
7527,-79.44123604823709
7151,-83.49105754453547
7599,-84.17391341521872
7946,-77.74251098925573
6738,-61.83281733398298
7585,-76.406222830914
7287,-92.44002149467977
8033,-70.87284947837259
6729,-79.81017723536552
7031,-72.030304407535
8122,-88.36384274355935
8176,-90.60781510252029
7944,-96.23481043302175
8078,-78.68086838957903
7893,-74.64950013550384
7963,-72.15921555304094
7762,-84.69213627006886
7015,-51.55246540273142
6951,-96.25950526849763
6597,-91.20908363682139
6869,-88.4094908726168
7903,-89.96024995197602
7199,-79.19124065457234
7433,-90.46394079524882
7835,-75.01474123085136
7720,-66.40687734257423
6687,-74.73126274041394
7842,-87.47357500131821
6778,-91.82196721192444
8034,-72.43671027741588
7372,-83.73970232530297
7019,-83.12337764489307
6682,-46.3160116086969
7003,-90.75420561857172
6764,-72.2912895897652
7409,-80.40152748181458
7502,-69.68809823504763
7839,-76.22338409969079
7315,-66.72078367050992
6864,-65.867962787279
7610,-102.95232759983367
7004,-73.04121135782964
7105,-73.02326820995866
7026,-62.26797582033778
6903,-80.05200841258167
7359,-83.9520939374366
7386,-75.69065465527783
6782,-64.758533795115
7849,-80.20239340715348
7219,-88.48024136882158
8187,-73.28109060025251
6624,-89.63196185475144
6691,-60.767145362918306
8214,-48.17023178215977
7473,-72.27959900570342
7239,-71.30116051485757
6602,-75.33969850604493
8013,-62.152510492204925
7028,-67.84326876220868
8170,-94.88706693395343
6960,-64.0936056745215
6606,-76.13159632215513
7673,-89.53096225582198
7205,-91.62092360688453
7939,-53.12059320917479
8119,-45.98393377152218
7338,-61.103111188984435
7923,-80.62460196484523
7975,-85.08924579420696
7654,-78.32341814820849
7397,-75.59454792524423
6962,-53.04501758801352
7880,-61.15135342447559
7326,-73.09575180572588
7290,-68.08998555304674
7964,-87.62651880850211
6675,-67.90571564969486
7462,-93.68202289309467
8113,-80.08618725044656
7346,-93.28231980249006
7206,-84.61895660177981
7606,-58.85875988309279
7452,-84.15603688639636
7937,-51.46654152059266
7828,-89.23458615856708
7947,-90.30434854561307
8121,-70.6965497026498
6785,-71.92136131710465
6832,-70.30115963154273
6920,-86.47284046768837
6963,-74.75756215340232
7474,-86.82632490042937
7487,-79.9313417228552
7172,-87.60081111528186
7002,-82.11181105197991
6744,-68.96199527585557
6703,-68.28315773130494
6613,-88.39862715811216
6874,-73.74357666987684
7518,-86.85401381574135
7582,-70.78848384677255
7480,-87.8734125551742
6822,-76.8919613704157
8029,-89.37715781139269
7023,-66.145097686705
6717,-88.89590000043574
7332,-70.82949615880216
7639,-66.56613613565125
7809,-60.92200084028595
8039,-85.6339095770297
8004,-93.77391908365357
7621,-53.66280297495047
7052,-87.88470706440165
6723,-78.57698015428701
7701,-92.07195953648036
8159,-80.59563762087512
7590,-84.88006191254709
6646,-72.06491484532975
6735,-74.28739543906988
7382,-81.48400449487247
7856,-91.52216295252684
8155,-94.66644060366785
7677,-66.23980587818808
7718,-84.86650986444097
6758,-73.54145133970346
8138,-65.00452305203231
7958,-90.1046984459591
7746,-68.8351839116608
6707,-77.91486424655076
7182,-90.52788929274496
7969,-74.67265043755185
6966,-75.39733270519628
7580,-87.84573678822032
7800,-68.29103048319156
8233,-77.54220574046549
7826,-92.33425662715796
7250,-90.93327931499573
6945,-69.44778651540855
7011,-63.09225709169378
8046,-73.64760536859819
6941,-80.8032691957639
6692,-54.30408907160011
6891,-93.3696357924935
6722,-81.27946998628286
8197,-86.11341583482347
7260,-82.25222035496952
7159,-70.06082153717752
7714,-67.50636984471882
7683,-59.300500800956584
7149,-89.76956139067363
6876,-77.14725538705817
7589,-79.61215211753373
8140,-65.5858527626834
7104,-61.21508608383661
8001,-75.1516546639827
6900,-58.80953559875928
7723,-88.86812677821405
7157,-81.2815066433507
7349,-65.55707790352947
7633,-78.92292385104538
7627,-90.27657392297645
7715,-87.58699102015025
6804,-81.28144873576673
7380,-96.03680055430318
7350,-78.30736132911375
7795,-96.06744743239884
7417,-72.37413169122252
7914,-88.70208254843598
7620,-78.9320249931213
7994,-89.77068939753592
7550,-72.56654678525025
7634,-78.80776870604365
7478,-68.1917533312867
8085,-73.26664111593644
7496,-58.63609331056867
6841,-75.48522508404272
7911,-61.211536829835694
7285,-79.2296956310912
6940,-75.32703280708175
8224,-69.38403449356389
7640,-62.15723844623115
6740,-72.0800245359255
7731,-51.85222675262108
7929,-89.33829465983706
6767,-89.55648390335267
7689,-84.47075374800944
6967,-84.95311679109045
7799,-76.03563740188474
8091,-71.41054171391238
7191,-80.35024312557098
8178,-83.56617642457154
7109,-89.00766285863327
7492,-85.16832858260487
7273,-73.53677254872375
7508,-89.98883078291689
6603,-71.30545871262524
7598,-74.3357710930436
7536,-79.24192515887805
7949,-93.88434663245685
7451,-77.61376228347424
6762,-83.52956431052698
7331,-95.87648800922541
7274,-68.07037238405664
7540,-70.8631686279461
7924,-88.07288058628833
7406,-83.78747977372473
7891,-95.67999847306896
7127,-62.410223840487646
7638,-67.96759602571527
7574,-80.89082316871281
6659,-75.59865290505314
7881,-67.91096417189142
7777,-77.90027746633666
6720,-81.00122428410819
6690,-71.5209748276632
7414,-89.06250946210815
7242,-85.58241365250437
7853,-102.4961164169257
6988,-83.18624049286962
6716,-89.84354483340825
6660,-95.85944924500551
7037,-70.14065907508993
6942,-68.66893579710116
6961,-75.46950343967198
7267,-84.50361504463383
6824,-68.57654967099002
6728,-82.27281365470856
6889,-77.28980016150157
6971,-73.620702806005
7913,-72.87203462496598
7966,-77.64648619891352
7889,-75.82548646039325
7007,-72.03705336106637
7961,-65.72045964815695
7204,-92.72777655414534
8097,-89.63680408671107
8235,-70.20656350401143
8132,-67.41337033342458
6863,-78.49319342327833
6835,-96.35017234875046
7953,-72.60954605418914
7728,-90.60300922188634
7437,-82.75304068740041
7192,-65.9093475325647
7489,-68.52659649347855
7652,-68.25347240582983
7874,-72.43067840634896
7448,-95.87192858430669
7301,-82.11554181769628
6765,-79.45560485275328
6773,-80.7844689765248
6633,-61.0711359203745
7342,-71.48236656400223
6946,-57.04958969255636
7954,-68.76321036005874
6742,-67.57777179044018
8050,-72.65510092953406
7425,-85.65744062036678
7093,-91.4577428637855
7164,-65.04712158218697
7583,-69.85842291693677
6737,-93.8542155327078
7719,-82.28384462163221
7499,-47.95147751956918
6873,-79.69651221960133
7902,-65.0537364953202
7665,-90.5460262615224
6621,-66.3784194303482
6784,-91.90178641448635
6794,-79.95236814159504
7118,-90.21616125329854
6994,-86.93669021998323
6677,-77.79750644101088
7010,-65.44528016208075
6845,-67.63323126233416
7420,-90.5894436214495
7001,-76.78460223740208
7488,-82.12985437729796
8104,-94.04670881627045
8057,-81.23225623785322
8064,-78.61528962123049
7757,-75.00104450555645
7741,-78.13412169876526
7300,-94.02440866838273
7985,-58.73829112486996
7432,-94.87926650387689
7078,-66.28784714998585
7692,-74.94098278556311
7047,-80.93615526942287
7632,-90.19918513779625
7328,-71.84499074258082
7029,-95.91007335696946
7243,-84.30900248985779
7262,-90.39427043319674
7000,-89.36305645471836
7898,-94.79273215989602
7049,-73.04386172123297
7464,-70.90940053935785
7116,-83.38388083372334
7479,-88.20102750459043
7549,-76.69857698543647
7270,-67.91818719555242
7579,-78.73117353824293
7699,-78.82058507514463
7688,-63.99695757947181
7646,-74.08348549815477
6965,-53.69027871663248
7561,-86.88152611777883
7955,-62.74338138677566
7967,-94.5757900450891
7608,-69.44150434913308
7393,-70.93626267838452
8116,-73.43402419567303
7339,-80.96643293781199
7996,-77.14202115085149
7751,-82.85513504910612
7773,-72.96037163486997
7238,-85.1522794882412
7573,-72.680640958695
6925,-69.91312921809441
8210,-83.34378018402056
7710,-72.71684843826341
7248,-79.7692056251511
6650,-45.98795775860694
7256,-77.44428223403807
7181,-78.07463153646935
8066,-76.91248508119102
7700,-67.14868769930345
7323,-74.88514869742986
8151,-90.24805099238557
6975,-95.30343859799362
7419,-72.55346654651655
6844,-94.2119302967206
7867,-75.38704464882258
7875,-58.76887294907866
7833,-95.23555459209078
6629,-75.26794081317894
7165,-78.50291095502055
6666,-81.4109357785658
7507,-64.9437375479188
6833,-75.19071391690683
8130,-94.99377258257326
8060,-76.14723181068544
8070,-57.92517732632026
7376,-86.34103251292548
7472,-53.71394583638909
7766,-93.36529006276433
7375,-72.78700514241194
6983,-84.35959623236683
6637,-70.31548904572519
6957,-90.76283470577495
8028,-77.00749448330171
6639,-74.40407610489777
7302,-96.55985253323857
7405,-90.5497761698071
7990,-93.62885163871931
6947,-91.29361700654368
6933,-80.12761465151797
6632,-86.51352730122763
7283,-84.06984091583134
7309,-72.42421236817998
6795,-82.21421304885473
7694,-88.31081881906985
8194,-68.6789200438842
6880,-74.8755229289457
7650,-62.90941612366857
7783,-77.97088102286105
7413,-73.11637849305166
7668,-95.28571748013755
7624,-56.440653528225894
8016,-77.05586314061605
7764,-76.19664940585874
7592,-91.176189234065
6798,-63.43623044396806
7230,-57.50237467608152
6674,-83.33903031682227
6801,-79.29384709473298
8222,-75.50593481668574
6972,-83.27655686417764
6811,-74.50221133796703
7166,-56.305351569028225
7572,-73.62612389081065
7084,-49.41454074500198
7529,-94.49739312683292
7146,-75.41968449578216
7577,-72.18625964378863
8154,-80.23740638832669
7222,-97.09371807451802
7619,-99.58234879295681
7481,-70.26194433172245
7802,-94.71448598520124
7379,-64.41650697261711
7006,-67.74483900828288
7032,-74.85685968695515
6984,-78.48643723490359
7836,-60.1083290778499
7669,-88.33453635598278
7329,-88.06743348500773
7065,-100.46543715053087
7787,-74.17713656759304
8087,-81.94883704017516
7768,-72.66071565389682
7804,-74.80550677684883
7623,-78.31625130845023
7198,-78.02932828978771
7297,-67.65982253778908
7522,-84.08594140555215
6743,-95.19281075185465
