ID,energy
7475,-97.20848
8126,-77.57621
6986,-69.36779
7252,-73.02702
7830,-75.10215
7190,-77.236084
7989,-78.95099
7890,-67.92428
8080,-97.01655
7601,-80.91171
7259,-90.28508
6955,-83.95874
8185,-74.58673
6928,-90.327156
7275,-69.97156
7791,-83.99285
7091,-72.66165
6806,-83.93486
8023,-91.00771
8098,-90.01867
7816,-70.44594
8032,-74.622314
7793,-70.198296
7702,-78.26001
7364,-97.01756
6685,-83.23859
8172,-91.03777
7235,-61.837997
7148,-77.51658
7884,-76.913025
7188,-72.71475
7411,-83.54546
7068,-64.18494
7501,-84.772675
7043,-71.95283
6911,-77.31217
8168,-97.18307
7570,-74.79624
7231,-77.98264
7025,-77.89343
6848,-84.03167
7184,-84.21137
7223,-67.78425
7220,-90.95555
6656,-68.87292
8141,-90.273125
8181,-67.95723
8088,-50.654987
7629,-97.06074
6908,-85.4495
7135,-69.33372
7915,-75.64813
7883,-76.96712
7240,-64.167816
7706,-79.01619
7027,-75.93048
7926,-56.696175
7263,-78.14365
7647,-69.59403
6815,-91.53194
6909,-70.175644
6919,-84.21717
8073,-82.580956
7261,-74.81996
6872,-83.55629
7649,-84.75259
7782,-60.50005
7087,-90.06472
7493,-69.474556
6884,-70.06021
6916,-84.277756
7013,-69.844604
6990,-63.266605
6611,-84.35305
7736,-83.56858
8012,-83.43371
7258,-91.161766
6821,-73.25176
7548,-68.13031
7138,-89.93353
7313,-63.802986
6595,-55.32483
7459,-91.16546
7288,-83.56446
7775,-70.10505
6702,-77.25998
6670,-55.964043
7476,-84.03128
7503,-77.009285
7888,-76.7995
7539,-76.34946
7167,-68.16394
7471,-83.626144
7333,-71.98649
8036,-73.23718
7020,-56.64353
6932,-63.51464
7074,-84.232315
8234,-70.54391
6890,-73.635506
7541,-84.85356
7440,-60.334602
7039,-69.61637
7854,-90.981
7484,-68.724266
7099,-78.49571
7122,-74.80066
7760,-90.29594
7977,-72.346405
8145,-90.098755
7987,-54.018932
7046,-72.133224
7712,-74.68122
7863,-90.809074
7651,-66.539955
7212,-76.4741
8179,-73.211655
7061,-103.26388
7017,-83.3498
8100,-97.222275
7292,-71.26026
7304,-69.50583
6705,-83.15136
8063,-75.021416
7618,-84.90317
7051,-90.379684
6601,-66.82353
7981,-90.85891
7956,-61.307743
7505,-71.51674
8075,-97.16572
7024,-74.65606
7843,-91.465614
6862,-71.29138
8220,-75.986626
7056,-96.53642
7454,-75.71148
7569,-84.53763
7922,-83.65552
7604,-82.104744
6739,-72.67713
7662,-77.00584
7139,-84.701996
6664,-97.00453
7264,-74.23036
8111,-89.94561
6888,-91.107864
8163,-68.313416
8065,-83.55437
7426,-60.025875
7228,-60.4734
7227,-77.807465
7497,-97.021515
6992,-54.678394
7535,-77.405014
7186,-70.38402
7908,-67.14188
7794,-76.72491
7085,-68.0122
7866,-47.42496
6701,-61.68593
6935,-90.16078
7962,-72.80821
7193,-83.39478
8190,-61.60496
7636,-43.278507
7234,-68.25407
7724,-74.06336
7798,-90.725
