ID,energy
7475,-97.22791
8126,-77.60337
6986,-69.441925
7252,-73.01755
7830,-75.08689
7190,-77.32327
7989,-78.61251
7890,-67.870285
8080,-97.06989
7601,-80.890076
7259,-90.27981
6955,-84.10476
8185,-74.49768
6928,-90.2804
7275,-70.00467
7791,-84.044785
7091,-72.96849
6806,-83.8819
8023,-90.9956
8098,-89.92994
7816,-70.730545
8032,-74.59653
7793,-70.403465
7702,-78.20773
7364,-96.98716
6685,-83.27812
8172,-91.04261
7235,-61.949112
7148,-77.54437
7884,-76.97637
7188,-72.68494
7411,-83.52468
7068,-64.12345
7501,-84.79473
7043,-72.00792
6911,-77.02257
8168,-97.177666
7570,-74.7188
7231,-78.02485
7025,-77.82755
6848,-84.03387
7184,-84.106674
7223,-67.91152
7220,-90.981735
6656,-69.05041
8141,-90.23595
8181,-68.05771
8088,-50.080673
7629,-97.10025
6908,-85.55988
7135,-69.440445
7915,-75.786064
7883,-76.8288
7240,-64.133644
7706,-78.95236
7027,-75.72295
7926,-56.780582
7263,-77.900925
7647,-69.30619
6815,-91.57702
6909,-70.00983
6919,-84.16003
8073,-82.57641
7261,-74.89002
6872,-83.526665
7649,-84.66252
7782,-60.843296
7087,-90.10831
7493,-69.540436
6884,-70.16632
6916,-84.286156
7013,-69.65711
6990,-63.133266
6611,-84.44567
7736,-83.560295
8012,-83.43067
7258,-91.342606
6821,-73.52683
7548,-67.652466
7138,-89.79652
7313,-63.767315
6595,-55.69937
7459,-91.16149
7288,-83.56342
7775,-70.03108
6702,-77.47131
6670,-55.933483
7476,-84.16239
7503,-76.96854
7888,-76.80513
7539,-76.277855
7167,-67.97069
7471,-83.71249
7333,-71.914024
8036,-72.740295
7020,-56.647633
6932,-63.527916
7074,-84.16562
8234,-70.32158
6890,-74.58487
7541,-84.95122
7440,-60.501152
7039,-69.69977
7854,-90.952515
7484,-67.95168
7099,-78.1567
7122,-74.8279
7760,-90.24139
7977,-71.8131
8145,-90.11606
7987,-54.55249
7046,-71.86875
7712,-74.5976
7863,-90.77192
7651,-66.542
7212,-76.341545
8179,-73.20335
7061,-103.25923
7017,-83.36043
8100,-97.22675
7292,-71.473724
7304,-69.76155
6705,-83.457344
8063,-74.99401
7618,-84.87532
7051,-90.36945
6601,-66.660355
7981,-91.09224
7956,-61.408012
7505,-71.12279
8075,-97.16567
7024,-75.26659
7843,-91.57278
6862,-71.9337
8220,-75.95712
7056,-96.593216
7454,-75.87952
7569,-84.50783
7922,-83.67472
7604,-82.277756
6739,-72.843506
7662,-77.06726
7139,-84.74328
6664,-97.01971
7264,-74.16823
8111,-89.86274
6888,-91.07506
8163,-69.13892
8065,-83.55331
7426,-60.22584
7228,-60.6594
7227,-78.32204
7497,-97.03158
6992,-55.705463
7535,-77.39953
7186,-70.085976
7908,-67.42015
7794,-76.66335
7085,-68.053345
7866,-48.11665
6701,-61.48946
6935,-90.22521
7962,-72.68894
7193,-83.44309
8190,-61.444527
7636,-43.795185
7234,-68.34882
7724,-74.13296
7798,-90.92058
7555,-97.199646
7514,-90.04681
6679,-71.98177
7255,-78.213524
8074,-63.81971
6694,-66.583275
7195,-97.06205
6654,-84.32371
6834,-75.031784
7786,-75.14867
7209,-90.91615
6631,-69.64987
7935,-96.55474
8147,-90.97717
7749,-90.19474
6710,-69.47806
7185,-89.892845
6751,-78.82338
7404,-90.56012
7653,-70.4515
7038,-103.30639
7605,-73.80786
8000,-84.32774
7725,-54.53388
7453,-69.82628
6711,-74.75898
7519,-90.36056
6898,-65.572975
8089,-78.043915
7424,-32.909977
6616,-90.16145
8184,-72.05038
6813,-65.24302
6901,-96.99318
7722,-48.32802
6809,-54.291424
7690,-90.34866
7552,-97.129814
7771,-63.092793
7289,-74.73845
8006,-90.15525
7904,-75.91176
7456,-69.41321
8092,-65.949455
7642,-97.07831
7674,-90.920235
7685,-74.70475
6648,-74.95531
7353,-97.01371
6640,-68.98237
7988,-74.09058
8022,-97.03607
7041,-70.23113
8053,-91.078804
7465,-78.684906
7982,-84.39309
7643,-77.27366
7657,-84.9716
7221,-90.34312
7921,-72.82722
7527,-75.602135
7151,-82.5668
7599,-84.0191
7946,-77.22832
6738,-63.083557
7585,-74.847244
7287,-97.02959
8033,-69.86871
6729,-78.11249
7031,-74.815285
8122,-89.92967
8176,-91.06876
7944,-97.16685
8078,-77.93616
7893,-76.454315
7963,-75.02156
7762,-84.28499
7015,-47.74798
6951,-97.24894
6597,-90.21967
6869,-83.48883
7903,-90.81726
7199,-75.57309
7433,-91.092804
7835,-72.62503
7720,-68.53849
6687,-74.13881
7842,-84.31623
6778,-90.2937
8034,-71.98008
7372,-84.186516
7019,-84.32597
6682,-44.35013
7003,-90.0886
6764,-75.0536
7409,-84.716545
7502,-68.31577
7839,-79.08453
7315,-68.52565
6864,-66.56834
7610,-103.25986
7004,-73.84353
7105,-69.2638
7026,-68.080864
6903,-78.76286
7359,-84.44949
7386,-76.479355
6782,-63.17422
7849,-75.829865
7219,-83.58643
8187,-69.33739
6624,-90.14221
6691,-58.811115
8214,-27.844828
7473,-74.70795
7239,-68.24754
6602,-76.97637
8013,-62.89039
7028,-68.63954
8170,-97.23709
6960,-66.986336
6606,-79.01672
7673,-91.0667
7205,-90.28118
7939,-55.1713
8119,-40.563328
7338,-54.211685
7923,-78.72297
7975,-85.3553
7654,-77.89371
7397,-76.125885
6962,-54.23424
7880,-61.80655
7326,-69.104836
7290,-65.77474
7964,-89.89672
6675,-63.680996
7462,-96.89512
8113,-75.16934
7346,-90.30776
7206,-84.73931
7606,-61.230286
7452,-83.78251
7937,-48.35921
7828,-90.1779
7947,-91.081726
8121,-72.83708
