ID,energy
7475,-97.145966
8126,-77.68702
6986,-69.55494
7252,-73.40235
7830,-75.009094
7190,-77.43375
7989,-78.90515
7890,-67.91319
8080,-97.095985
7601,-81.00411
7259,-90.25212
6955,-84.086845
8185,-74.39433
6928,-90.24492
7275,-69.69665
7791,-83.92179
7091,-72.89036
6806,-83.98277
8023,-90.92301
8098,-89.854195
7816,-70.14086
8032,-74.67474
7793,-70.52796
7702,-78.19588
7364,-97.03727
6685,-83.41036
8172,-91.00067
7235,-61.857876
7148,-77.46143
7884,-76.88848
7188,-72.99428
7411,-83.475685
7068,-63.955647
7501,-84.69839
7043,-71.79846
6911,-77.24056
8168,-97.1691
7570,-74.7636
7231,-78.09947
7025,-77.938965
6848,-84.10349
7184,-84.167114
7223,-67.872086
7220,-91.1297
6656,-69.15096
8141,-90.28457
8181,-67.89302
8088,-49.968655
7629,-97.116
6908,-85.38964
7135,-69.57905
7915,-75.72015
7883,-76.72863
7240,-63.975185
7706,-79.04152
7027,-75.65409
7926,-56.469677
7263,-77.718636
7647,-68.90447
6815,-90.98256
6909,-69.58705
6919,-84.14419
8073,-82.38133
7261,-74.558914
6872,-83.46871
7649,-84.66723
7782,-60.813286
7087,-90.11237
7493,-68.88014
6884,-70.2883
6916,-84.26805
7013,-69.32569
6990,-63.187637
6611,-84.26986
7736,-83.593895
8012,-83.45072
7258,-91.04673
6821,-72.904015
7548,-67.95621
7138,-89.9557
7313,-63.602757
6595,-55.42417
7459,-91.07677
7288,-83.76291
7775,-69.90439
6702,-77.11445
6670,-56.524662
7476,-83.94896
7503,-76.86291
7888,-76.76185
7539,-76.01653
7167,-68.4789
7471,-83.85864
7333,-71.41327
8036,-72.78534
7020,-56.541542
6932,-62.418797
7074,-84.1849
8234,-70.224686
6890,-74.58141
7541,-84.84109
7440,-60.119045
7039,-69.70235
7854,-90.9842
7484,-68.59455
7099,-78.368774
7122,-74.73872
7760,-90.19285
7977,-71.93631
8145,-90.10525
7987,-54.35444
7046,-72.192116
7712,-74.80073
7863,-90.74171
7651,-66.65074
7212,-76.44612
8179,-73.12319
7061,-103.17699
7017,-83.42133
8100,-97.1137
7292,-71.047775
7304,-69.912
6705,-83.414566
8063,-75.10075
7618,-84.74116
7051,-90.30283
6601,-66.63837
7981,-91.08254
7956,-61.42896
7505,-71.00822
8075,-97.15748
7024,-75.47231
7843,-91.59349
6862,-71.59279
8220,-75.785835
7056,-96.48305
7454,-75.80843
7569,-84.53196
7922,-83.76743
7604,-82.38964
6739,-72.92489
7662,-77.09214
7139,-84.3766
6664,-97.03921
7264,-74.000114
8111,-89.91535
6888,-91.0478
8163,-69.27543
8065,-83.57369
7426,-58.801678
7228,-60.17803
7227,-77.95987
7497,-97.07157
6992,-55.381634
7535,-77.55345
7186,-69.795654
7908,-67.58308
7794,-76.590965
7085,-68.16187
7866,-47.91706
6701,-61.68157
6935,-90.197815
7962,-72.854706
7193,-83.4599
8190,-61.33625
7636,-44.75495
7234,-68.48793
7724,-74.17285
7798,-91.1686
7555,-97.11821
7514,-89.98508
6679,-72.12687
7255,-78.0391
8074,-63.44854
6694,-66.70264
7195,-97.12858
6654,-84.3064
6834,-75.033134
7786,-75.08119
7209,-91.23102
6631,-69.340515
7935,-96.50826
8147,-90.96793
7749,-90.2227
6710,-69.01541
7185,-89.90486
6751,-78.916084
7404,-90.59086
7653,-70.140854
7038,-103.23643
7605,-74.14288
8000,-84.43596
7725,-54.926704
7453,-69.59356
6711,-74.81737
7519,-90.31461
6898,-65.97794
8089,-77.82619
7424,-34.04278
6616,-90.206604
8184,-72.0614
6813,-65.02819
6901,-97.08957
7722,-46.87262
6809,-54.13733
7690,-90.42193
7552,-97.100914
7771,-62.83751
7289,-74.57289
8006,-90.44166
7904,-76.015594
7456,-69.40824
8092,-66.01818
7642,-97.04058
7674,-90.9388
7685,-74.83319
6648,-75.02008
7353,-97.03206
6640,-69.590256
7988,-74.42681
8022,-97.09702
7041,-70.195755
8053,-91.12719
7465,-78.584114
7982,-84.25557
7643,-77.06475
7657,-84.97171
7221,-90.43345
7921,-72.965706
7527,-75.47198
7151,-82.366196
7599,-83.861
7946,-77.32636
6738,-63.039886
7585,-74.543236
7287,-97.089355
8033,-69.97768
6729,-78.331215
7031,-75.27649
8122,-89.904564
8176,-91.087036
7944,-97.16951
8078,-78.00069
7893,-76.4731
7963,-75.05377
7762,-84.257645
7015,-47.3012
6951,-97.209946
6597,-90.238884
6869,-83.52687
7903,-90.96505
7199,-75.48386
7433,-90.8873
7835,-72.7373
7720,-68.54945
6687,-74.139626
7842,-84.53578
6778,-90.31581
8034,-71.958694
7372,-84.1408
7019,-84.71603
6682,-43.254772
7003,-90.185104
6764,-75.234825
7409,-84.514145
7502,-68.279
7839,-79.100746
7315,-68.429825
6864,-66.70264
7610,-103.19868
7004,-73.76259
7105,-69.41594
