ID,energy
438,-72.69828864179266
4184,-73.92463547274447
3188,-71.48613415672749
2474,-94.82023256374703
5056,-85.58313344246153
853,-67.72533353147544
1258,-86.32552790118763
524,-83.883253920309
4225,-74.2030028246763
1738,-94.46513197577099
3957,-84.66461280590268
3376,-70.69147949884508
924,-75.2787897100356
3747,-63.57579246306723
5844,-83.45217168557379
3225,-64.12726003654976
2720,-66.08369114940871
5773,-72.49329255977833
3443,-61.32508229874124
3843,-90.36229109758213
6446,-70.94300454218649
942,-76.48942150972117
4110,-83.11907938518411
4567,-63.88021396002119
3080,-87.70535914578342
3749,-51.8208178156157
3941,-64.76585598939224
5941,-74.04706557137231
579,-79.14111996600636
6338,-83.88841204116173
3284,-89.53226884493463
5843,-74.58382014935998
4352,-90.54328165357441
1620,-63.89383326773185
4755,-85.52429442371746
3829,-90.96487448478914
4396,-73.23010454382155
1173,-73.89075134498141
2047,-68.61191559793669
5091,-82.74764199298386
5452,-88.14504263555419
4209,-76.7400800805537
3407,-63.44085666993901
3622,-95.33159246216485
2026,-86.35853014906172
4822,-91.62114793289079
6228,-75.79927143524525
3979,-77.56368804245206
2773,-95.02820593963526
858,-72.18151808814251
2367,-68.90502587517562
4583,-96.16130341857806
1351,-69.72195614508958
3917,-87.74560728233541
3773,-88.49251125699762
3644,-71.2279025595024
2545,-77.97342530713783
648,-74.67839852164528
3250,-84.18159783061209
1488,-77.47203137587056
939,-65.89188968577145
1135,-77.66440464345389
6486,-73.43542168477629
5910,-91.57071683242654
3433,-79.36595783238533
1781,-77.27451111348111
1038,-84.97222810508822
5433,-58.07697710555342
4676,-64.12490731819975
997,-70.28455445778269
3724,-73.42420940333989
3765,-90.6684800200612
6440,-60.406662921947905
979,-72.56633676969028
3217,-85.22749317379515
2874,-86.74130619984653
1641,-78.58358475710854
1786,-90.17857639348097
418,-83.58295192812392
3267,-69.18736290359597
994,-68.1656357783216
950,-82.3177840147489
1895,-67.33783101146406
4414,-69.11123301485246
4556,-68.58811162959913
3934,-86.00318034234527
5580,-74.17080832232013
925,-63.29727394396771
2750,-70.88549021971237
178,-86.08527350961387
5104,-68.64347385448346
720,-96.54855087205847
5899,-72.70227872650108
4334,-70.63166681475862
4550,-91.85982374701868
953,-86.61767510314624
788,-88.81336765986147
1463,-87.20549575180594
330,-90.96296202740604
5128,-79.78813541832812
2985,-82.62461922018798
1697,-94.66017374959839
1927,-88.32148913069905
1496,-86.72695593660276
4551,-89.44573949309336
1896,-60.597531961678484
6586,-76.74891831147319
1447,-69.97807710469964
2719,-76.11535059375059
4509,-54.35196777235281
2231,-101.94877113508565
188,-95.11625926733939
4574,-79.60611949501624
3101,-81.65697278135372
6033,-73.79286780063399
4285,-76.93056781582794
4212,-67.81629056519256
4505,-89.64293572894533
5608,-73.5347471820119
540,-63.95009168970953
1758,-74.9302440048024
5259,-83.78392663926374
574,-90.41502515323532
342,-85.48499174254854
6187,-90.36556409419984
3998,-77.2011886429682
2680,-62.382735539107394
866,-81.86078837517961
1551,-90.35354681681218
5589,-88.06812571306162
1887,-68.54289590941859
3617,-76.40229040759584
3306,-59.43542862642858
4678,-61.68779121423775
3086,-64.59184514485861
4315,-65.24213458412798
1832,-78.89242784639147
1059,-94.81967718982662
72,-90.72450736010649
265,-102.82999429378533
763,-64.48001477977506
1149,-94.76128408553714
5191,-80.81002596238218
4742,-91.42928407949324
2365,-52.16363361815268
4994,-82.54821405950062
2712,-90.07129320703191
6151,-95.55709200376896
2107,-89.91759348134616
3822,-87.47892320396339
442,-76.59105125885014
2349,-69.35643906384686
5534,-82.38187419881115
501,-59.354611233730516
247,-89.75552586442252
851,-67.697855315879
316,-70.03061565079949
5009,-87.74463237833727
1413,-66.89003081581963
4011,-90.60430431036126
1405,-83.42856117998689
3668,-73.22287893116139
789,-102.29357843657881
5035,-77.35705030521274
5138,-89.81072916039332
2789,-67.47609305425604
4083,-88.70977602184264
3365,-89.63218067054845
3396,-101.96524167583335
2103,-70.68080407279025
31,-45.85208246993086
1612,-61.648454451826716
4045,-83.65173650728852
3815,-84.03648514059776
3076,-84.49767855573978
5033,-75.3996947835509
5800,-89.78257712671424
1328,-96.36080168539418
5325,-82.75009413424958
1810,-85.31458868844675
985,-77.75455705164705
4342,-88.28539033669904
6544,-79.7183528536188
3794,-91.51464150893334
5587,-67.58087249189097
1664,-61.00938715258443
3146,-92.04803447259225
445,-70.73533055343563
3746,-68.87423884311178
3397,-64.88052617367374
1500,-65.36277252952358
3208,-66.1819437711289
64,-61.054655384271484
4108,-76.58935041150038
1397,-96.98607498789617
6435,-62.64643362357179
6085,-82.05498917835581
5421,-92.75362708104149
129,-68.03047695572094
1133,-72.80259960396376
5242,-79.2982913024936
4776,-62.75964857889888
2398,-91.20476736551842
3198,-76.97428550476357
3107,-65.86472880267067
1199,-75.14243108369573
4305,-84.92372753383606
883,-68.4961514446209
2452,-70.60918342642431
5167,-84.16966226356408
1373,-64.72678973090625
5032,-88.04697756304789
6094,-78.67138922630188
829,-56.23093613294304
6327,-90.28882790312093
5951,-90.87320715028258
3105,-64.624035313831
394,-88.30894842153873
6545,-74.35852535039339
1443,-78.63763767535636
2762,-70.26796924242024
1677,-83.67914223403093
5598,-91.04573900111696
4518,-65.56734314937484
561,-88.5978207195133
5084,-63.61808817326209
4178,-54.062380162792174
3600,-96.3403888337904
604,-63.03634780518816
2003,-95.77351101225541
5186,-66.35905675483511
3169,-71.01396997236662
2400,-88.32555728581642
153,-77.51338242235953
3967,-79.89501971227435
6063,-83.5749469543947
420,-87.50222820793775
5209,-91.8567056754658
5047,-94.75878471347183
125,-57.29908402268359
5735,-61.275799892880244
2472,-75.74999066132706
1687,-61.77517108702811
2945,-76.13929739496493
1236,-83.49147489736062
4957,-82.96459734765332
3481,-56.15310725530168
1981,-90.9511951431523
3488,-72.70560177639273
2754,-87.84188942723723
6469,-90.60805078254151
3858,-90.08437335976288
414,-78.59655205874923
2276,-76.7877964126947
13,-67.78433461203838
3214,-67.14370737539164
3790,-80.81572904540658
2590,-89.41347934924062
1637,-65.71497404883937
2776,-69.5349834832081
1807,-62.96548703535439
722,-85.39798155451795
2689,-89.12326675061836
3387,-86.06580979738962
6045,-58.635009442268725
3150,-57.78346164805222
1411,-71.31870472361538
3119,-63.537729647350204
5903,-78.87921483621886
6283,-74.56928144314008
5984,-88.2610248973186
847,-73.4568090924179
2656,-70.48749112302811
2801,-92.73159310514718
1712,-69.26666204203747
5098,-54.44890341707641
3112,-63.92067302945413
2508,-62.10862734835072
433,-72.49952832619307
5604,-78.6935199119172
2072,-67.84220036986164
4682,-63.70509790299322
2217,-72.00876371567263
1045,-84.3598838370751
3186,-89.9978159386935
2086,-71.65968307768162
6570,-71.08338669279436
5811,-79.15103720681594
336,-71.29301736292186
1908,-77.03201029035402
2124,-89.60733224973214
2658,-96.3386885714958
779,-81.73017398952585
5486,-73.34262297807528
2490,-73.25511379213131
4913,-74.29136746147299
4542,-68.12337908082606
4634,-90.18666259178609
2936,-70.58866313507627
5979,-65.13355967309737
560,-71.02188884683693
2266,-65.89273443158234
6347,-71.878021125435
2930,-87.82019199491239
951,-73.66327861793526
3878,-72.7687902149388
413,-91.57403889064436
1457,-88.40646726652331
1536,-92.66391854962444
3492,-63.67239880191454
3940,-67.81180794079101
1575,-80.33768923195765
6493,-84.08168555742648
2131,-61.14177130951577
2897,-52.20205264544426
6155,-84.40079308929691
33,-88.97326451200999
6005,-86.25318122231575
4327,-87.53176838925111
1378,-84.55107653575493
5482,-87.21821323489334
4126,-78.99562608080198
6249,-84.46623397111581
6112,-72.82070682784497
3874,-84.3388868254594
905,-91.79138148090416
3468,-81.9510981014574
3264,-96.53749935423147
4764,-85.50031559636977
2004,-77.12019887753617
1885,-68.0366183278402
5088,-69.55029665939097
4067,-52.14049257382493
4910,-77.93730151348241
6551,-65.60258540651239
1007,-90.73114086638924
283,-73.92334093939144
2220,-81.8563887639732
2274,-58.97093406309837
5689,-70.82723414359148
2814,-81.14985020963337
3426,-88.78790268763761
4462,-95.31438737274178
481,-66.32107536286091
1210,-98.7058414685241
4724,-90.47937542110427
5026,-56.837060157944684
4114,-72.56976957228858
3892,-76.8099357334302
5196,-73.4256502626377
128,-82.04890137051697
6091,-84.19141818000631
5005,-93.13360730814412
6058,-73.34373082803725
3810,-73.64379761087902
1883,-72.56863361284755
311,-90.85942042337271
4689,-52.538374853748515
5044,-83.80013310497206
1794,-89.63014014072917
4618,-81.35799819611704
2093,-68.31159468485004
243,-63.53878002737585
969,-88.54190235221233
6179,-57.485532969242115
3373,-79.99064751919349
4784,-63.39753972805121
156,-89.6856059373448
