ID,energy
7475,-96.66328565571655
8126,-78.24597816709627
6986,-71.3135620260631
7252,-71.54139814134885
7830,-73.40975265745271
7190,-78.2974679449593
7989,-78.92563929204096
7890,-64.3171710276996
8080,-97.62653691116918
7601,-81.05856998805154
7259,-91.4852008314823
6955,-83.30345197562326
8185,-74.63138305191148
6928,-90.00518564116408
7275,-71.84104346279253
7791,-84.61580758337129
7091,-70.75750583764363
6806,-84.23286903444875
8023,-88.76601715926279
8098,-91.15261454116751
7816,-68.7526796588694
8032,-73.96664678100694
7793,-70.26679535424535
7702,-76.89795862678636
7364,-97.40291424263467
6685,-83.73248173836816
8172,-91.04384264890302
7235,-58.0856578255092
7148,-75.49797026002977
7884,-75.50795126501669
7188,-72.42704210970749
7411,-84.13647501711
7068,-66.36869333479751
7501,-84.62278427723993
7043,-72.11119242925395
6911,-77.03568041119922
8168,-96.17646588552941
7570,-74.76001827959169
7231,-78.03322709519614
7025,-76.20918748369638
6848,-83.87304522637476
7184,-83.45005408469785
7223,-67.54995661303599
7220,-91.02394854072679
6656,-71.80741975251783
8141,-90.88358235527028
8181,-69.14844214106176
8088,-50.732072850505006
7629,-97.55558258835424
6908,-81.24981774930109
7135,-71.5031365657245
7915,-77.77493207324494
7883,-74.37601699475397
7240,-66.38148446548928
7706,-80.23874332551111
7027,-77.98458768967737
7926,-60.91217992250074
7263,-75.71751980418537
7647,-68.74418537114013
6815,-85.08630380574812
6909,-70.90361327659537
6919,-83.731177082101
8073,-82.62384914402116
7261,-74.54292728547205
6872,-84.05290242079843
7649,-83.62512344662298
7782,-59.60602365974535
7087,-89.91226308401872
7493,-69.05829337360535
6884,-69.87791391257394
6916,-84.31170924548258
7013,-71.74415199998964
6990,-65.79825164172996
6611,-84.33809626642812
7736,-83.78459086064447
8012,-84.24053539876093
7258,-91.77389494124998
6821,-72.17668467741657
7548,-69.48091134224285
7138,-89.76429468374897
7313,-67.54277508501161
6595,-57.18462358955492
7459,-91.47689295355428
7288,-85.15232128072728
7775,-70.8399511080255
6702,-72.81595346871961
6670,-57.756745761076104
7476,-83.35707938466419
7503,-78.21936105732073
7888,-77.70768166128744
7539,-76.17274237219442
7167,-70.19950619880308
7471,-85.5406071634983
7333,-73.47677786909242
8036,-70.45319522712578
7020,-56.42167978529085
6932,-63.06740063969244
7074,-83.14258496258606
8234,-70.21985902944778
6890,-74.28696527127374
7541,-84.50978085939039
7440,-59.56164548341383
7039,-68.11561483685125
7854,-90.52678432855953
7484,-68.43153061885585
7099,-77.76098530534853
7122,-74.73955877665628
7760,-90.12684954311896
7977,-70.2642140517031
8145,-90.95095935259212
7987,-55.37779553774942
7046,-74.53371459925745
7712,-73.50391860846628
7863,-90.86132468078483
7651,-65.79896325413335
7212,-77.33929302338709
8179,-69.62767945770372
7061,-104.4232278967296
7017,-84.59137012604822
8100,-96.91018532756914
7292,-68.86029151622404
7304,-70.60078942058806
6705,-83.32613690737833
8063,-73.54499799553503
7618,-84.75899443570722
7051,-90.76429785397102
6601,-66.11060098353971
7981,-90.6348845714723
7956,-60.30247552115668
7505,-72.03175330329884
8075,-97.72662117127527
7024,-78.45630457047571
