id,energy
7475,-94.190765
8126,-80.185196
6986,-69.40879
7252,-71.151375
7830,-75.629486
7190,-79.308846
7989,-77.616066
7890,-66.1994
8080,-93.43307
7601,-79.17418
7259,-90.09601
6955,-83.4812
8185,-74.08348
6928,-91.411545
7275,-71.818085
7791,-83.462654
7091,-71.07469
6806,-79.35346
8023,-89.99745
8098,-82.7635
7816,-74.49814
8032,-74.011185
7793,-75.8198
7702,-76.865685
7364,-94.93529
6685,-79.5194
8172,-90.93978
7235,-61.492012
7148,-76.82902
7884,-81.189606
7188,-73.26622
7411,-83.12963
7068,-67.88652
7501,-82.900055
7043,-71.20061
6911,-77.698
8168,-95.611855
7570,-74.76546
7231,-78.646
7025,-74.69544
6848,-84.74818
7184,-84.93661
7223,-66.08174
7220,-90.38625
6656,-67.80206
8141,-90.41657
8181,-67.258606
8088,-54.221428
7629,-96.31856
6908,-86.036026
7135,-70.175835
7915,-76.209366
7883,-80.42696
7240,-67.49544
7706,-80.0961
7027,-76.4369
7926,-62.49083
7263,-76.8354
7647,-69.63
6815,-93.01748
6909,-67.79797
6919,-82.81745
8073,-83.218285
7261,-71.71185
6872,-83.30983
7649,-84.70597
7782,-64.15532
7087,-91.556404
7493,-69.6276
6884,-72.32337
6916,-84.27442
7013,-72.30124
6990,-63.351856
6611,-84.695526
7736,-82.91163
8012,-82.47403
7258,-91.8735
6821,-72.30137
7548,-77.180595
7138,-84.80163
7313,-67.01295
6595,-61.34194
7459,-86.54678
7288,-80.52576
7775,-68.56006
6702,-84.769424
6670,-61.173374
7476,-82.884575
7503,-76.88442
7888,-77.87342
7539,-77.30537
7167,-74.155464
7471,-80.08197
7333,-69.95896
8036,-74.18632
7020,-60.560112
6932,-70.04361
7074,-85.32654
8234,-72.98054
6890,-74.39304
